"edu" "eduy" "S5" "age" "D5" "D6" "S10" "S10B" "Q7__1" "Q7__2" "Q7__3" "Q7__4" "Q7__5" "Q7__6" "Q7__7" "Q7__8" "Q7__9" "Q7__10" "Q7__11" "Q7__12" "Q7__13" "Q7__14" "Q7__15" "Q7__16" "Q7__17" "Q7__18" "Q7__19" "Q7__20" "Q7__21" "Q7__22" "Q7__23" "Q7__24" "Q7__25" "Q7__26" "Q7__27" "Q7__28" "Q7__29" "Q7__30" "Q7__31" "Q7__32" "Q7__33" "Q7__34" "Q7__35" "A0__1" "A0__2" "A0__3" "A0__4" "A0__5" "A0__6" "A0__7" "A0__8" "A0__9" "A0__10" "A0__11" "A0__12" "A0__13" "A0__14" "A0__15" "A0__16" "A0__17" "A0__18" "A0__19" "A0__20" "A0__21" "A0__22" "A0__23" "A0__24" "A0__25" "A0__26" "A0__27" "edu_stage" "age_stage" "child" "lfatd1" "lfatd2" "lfatd3" "catatd1" "catatd3" "catatd2" "clusters"
"122" "大学本科 - 国内" 16 "男" 42 "已婚" "有1个孩子" "别克-君威" "美系" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "比较同意2" "比较不同意4" "比较不同意4" "比较同意2" "比较不同意4" "比较同意2" "比较同意2" "比较不同意4" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "比较不同意4" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "比较不同意4" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较不同意4" "比较不同意4" "谈不上同意不同意3" "比较同意2" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "谈不上同意不同意3" "比较不同意4" "谈不上同意不同意3" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较不同意4" "比较同意2" "比较不同意4" "比较同意2" "比较同意2" "大专及以上" "40岁以上" "有孩子" 0.688450588507964 0.501094222597306 0.336718085334575 0.473062526648565 1.33299321283974 -0.21746173769294 4
"123" "大学本科 - 国内" 16 "男" 34 "已婚" "有1个孩子" "大众-帕萨特" "德系" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "非常同意1" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "非常同意1" "比较同意2" "比较不同意4" "比较同意2" "谈不上同不同意3" "比较不同意4" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "比较不同意4" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较不同意4" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "非常同意1" "谈不上同意不同意3" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "非常同意1" "谈不上同意不同意3" "比较同意2" "非常同意1" "谈不上同意不同意3" "比较同意2" "大专及以上" "30-40岁" "有孩子" 1.01491599849203 -0.237444952997771 -0.557465533025151 0.948697837730311 -0.969833115724056 -0.669922058535665 4
"124" "大学本科 - 国内" 16 "男" 37 "已婚" "有1个孩子" "本田-雅阁" "日系" "比较同意2" "非常同意1" "谈不上同不同意3" "非常同意1" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较不同意4" "谈不上同不同意3" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "非常同意1" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "比较不同意4" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "非常同意1" "谈不上同不同意3" "非常同意1" "比较同意2" "比较不同意4" "比较同意2" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "比较不同意4" "比较同意2" "比较不同意4" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "比较不同意4" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "非常同意1" "谈不上同意不同意3" "比较不同意4" "比较同意2" "大专及以上" "30-40岁" "有孩子" -0.506044568029586 1.73230000900979 -1.78713007010663 0.939957868515897 -0.245806860262292 0.24231158083642 3
"125" "大学本科 - 国内" 16 "男" 28 "已婚" "没有孩子" "豪华车" "豪华车" "比较同意2" "比较不同意4" "谈不上同不同意3" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "比较同意2" "比较同意2" "谈不上同不同意3" "比较不同意4" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "比较同意2" "比较不同意4" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "比较不同意4" "比较不同意4" "谈不上同不同意3" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较不同意4" "谈不上同意不同意3" "谈不上同意不同意3" "比较不同意4" "比较不同意4" "比较不同意4" "谈不上同意不同意3" "比较同意2" "比较不同意4" "比较不同意4" "谈不上同意不同意3" "大专及以上" "30岁以下" "没有孩子" 0.561376084580663 1.63742551402583 -0.479973038248196 -0.44322920283644 2.77502790745892 -0.324392309737232 1
"126" "大学本科 - 国内" 16 "男" 40 "已婚" "有1个孩子" "豪华车" "豪华车" "谈不上同不同意3" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "非常同意1" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "非常同意1" "比较同意2" "谈不上同意不同意3" "比较不同意4" "非常同意1" "非常同意1" "非常同意1" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "大专及以上" "30-40岁" "有孩子" -0.654675284823742 -0.0958121763143192 -0.579573288103041 -0.221699635739445 -0.39920242854068 -0.0808598260529576 1
"127" "大专" 15 "男" 41 "已婚" "有1个孩子" "大众-迈腾" "德系" "谈不上同不同意3" "比较不同意4" "比较不同意4" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较不同意4" "比较同意2" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "比较同意2" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较不同意4" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较同意2" "比较不同意4" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "比较不同意4" "非常同意1" "谈不上同意不同意3" "比较不同意4" "比较同意2" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较不同意4" "比较同意2" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较不同意4" "比较同意2" "非常同意1" "谈不上同意不同意3" "比较同意2" "大专及以上" "40岁以上" "有孩子" 0.759292719444567 1.03162667417161 -0.738067584640416 1.1453277540135 -0.379176240943385 0.0505953766724962 4
"128" "高中" 12 "男" 37 "未有婚史/单身" "" "豪华车" "豪华车" "比较不同意4" "比较同意2" "比较不同意4" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "非常同意1" "非常同意1" "非常同意1" "比较不同意4" "非常同意1" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "比较同意2" "比较不同意4" "谈不上同不同意3" "非常同意1" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "非常同意1" "谈不上同意不同意3" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "非常同意1" "非常同意1" "比较同意2" "比较不同意4" "非常同意1" "比较同意2" "比较不同意4" "比较同意2" "非常同意1" "非常同意1" "谈不上同意不同意3" "比较同意2" "非常同意1" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "谈不上同意不同意3" "比较不同意4" "谈不上同意不同意3" "比较同意2" "比较不同意4" "高中或中专" "30-40岁" "没有结婚" 0.300560968984497 -0.463560076974093 -0.43000212779863 -0.605542352303651 0.219923914179459 0.94421612782319 1
"129" "大学本科 - 国内" 16 "男" 36 "未有婚史/单身" "" "大众-CC" "德系" "非常同意1" "非常同意1" "比较同意2" "比较同意2" "比较不同意4" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "比较不同意4" "谈不上同不同意3" "比较同意2" "非常同意1" "谈不上同不同意3" "非常同意1" "非常同意1" "比较同意2" "非常同意1" "非常同意1" "比较同意2" "谈不上同不同意3" "非常同意1" "非常同意1" "非常同意1" "谈不上同不同意3" "非常同意1" "非常同意1" "非常同意1" "非常同意1" "比较同意2" "非常同意1" "比较同意2" "谈不上同不同意3" "非常同意1" "谈不上同不同意3" "非常同意1" "比较同意2" "非常同意1" "非常同意1" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "非常同意1" "比较不同意4" "比较同意2" "谈不上同意不同意3" "比较同意2" "非常同意1" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "比较同意2" "非常同意1" "比较同意2" "谈不上同意不同意3" "非常同意1" "谈不上同意不同意3" "比较同意2" "比较不同意4" "非常同意1" "非常同意1" "谈不上同意不同意3" "大专及以上" "30-40岁" "没有结婚" -1.88520801580888 0.259831064311656 0.2989251040269 -0.747752590606629 0.33618422091657 0.119783718867922 2
"130" "大学本科 - 国内" 16 "男" 33 "已婚" "有1个孩子" "丰田-凯美瑞" "日系" "非常同意1" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "非常同意1" "比较同意2" "谈不上同不同意3" "非常同意1" "谈不上同不同意3" "非常同意1" "非常同意1" "比较同意2" "谈不上同不同意3" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "非常同意1" "谈不上同不同意3" "非常同意1" "比较不同意4" "非常同意1" "非常同意1" "谈不上同不同意3" "非常同意1" "比较同意2" "比较不同意4" "比较同意2" "比较同意2" "非常同意1" "非常同意1" "比较同意2" "非常同意1" "非常同意1" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "非常同意1" "非常同意1" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "非常同意1" "非常同意1" "谈不上同意不同意3" "非常同意1" "谈不上同意不同意3" "比较同意2" "大专及以上" "30-40岁" "有孩子" -1.32815173787049 -0.662333325759179 0.825109250403102 -0.65456633154251 -0.183076287105169 -0.100255309863068 3
"131" "大学本科 - 国内" 16 "男" 27 "未有婚史/单身" "" "日产-天籁" "日系" "比较同意2" "非常同意1" "非常同意1" "比较不同意4" "谈不上同不同意3" "比较同意2" "非常同意1" "谈不上同不同意3" "非常同意1" "比较同意2" "非常同意1" "谈不上同不同意3" "非常同意1" "非常同意1" "非常同意1" "非常同意1" "比较不同意4" "非常同意1" "非常同意1" "比较同意2" "比较不同意4" "非常同意1" "比较同意2" "非常同意1" "谈不上同不同意3" "谈不上同不同意3" "非常同意1" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "非常同意1" "比较不同意4" "比较同意2" "比较同意2" "非常同意1" "谈不上同意不同意3" "谈不上同意不同意3" "谈不上同意不同意3" "完全不同意5" "非常同意1" "比较不同意4" "非常同意1" "非常同意1" "非常同意1" "非常同意1" "非常同意1" "比较同意2" "非常同意1" "谈不上同意不同意3" "谈不上同意不同意3" "比较不同意4" "非常同意1" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "大专及以上" "30岁以下" "没有结婚" -1.9529648703969 0.912403836059512 -0.541507176146986 -2.79640406081729 2.78669516345463 0.504548272196405 3
"132" "高中" 12 "男" 43 "已婚" "有2个孩子" "豪华车" "豪华车" "谈不上同不同意3" "比较同意2" "比较不同意4" "非常同意1" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "谈不上同不同意3" "比较同意2" "比较同意2" "非常同意1" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "非常同意1" "非常同意1" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "非常同意1" "谈不上同不同意3" "非常同意1" "比较不同意4" "比较不同意4" "比较同意2" "谈不上同不同意3" "比较不同意4" "比较同意2" "比较同意2" "谈不上同不同意3" "非常同意1" "谈不上同不同意3" "比较不同意4" "非常同意1" "谈不上同意不同意3" "比较同意2" "非常同意1" "比较不同意4" "谈不上同意不同意3" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "非常同意1" "比较同意2" "比较同意2" "比较不同意4" "谈不上同意不同意3" "比较不同意4" "比较不同意4" "谈不上同意不同意3" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "非常同意1" "比较不同意4" "非常同意1" "谈不上同意不同意3" "谈不上同意不同意3" "高中或中专" "40岁以上" "有孩子" 1.23358588437552 -0.741632941593318 -0.94028586013437 1.09752887371948 -1.17387504001494 0.842077126976394 1
"133" "大学本科 - 国外" 16 "男" 32 "已婚" "有1个孩子" "大众-迈腾" "德系" "非常同意1" "谈不上同不同意3" "谈不上同不同意3" "非常同意1" "非常同意1" "比较同意2" "谈不上同不同意3" "比较同意2" "比较同意2" "谈不上同不同意3" "比较不同意4" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "非常同意1" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "比较不同意4" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "比较不同意4" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "非常同意1" "谈不上同意不同意3" "非常同意1" "非常同意1" "谈不上同意不同意3" "非常同意1" "谈不上同意不同意3" "比较同意2" "比较不同意4" "谈不上同意不同意3" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "非常同意1" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "非常同意1" "大专及以上" "30-40岁" "有孩子" 0.0817926003125405 -0.0966867895878892 0.277622122869155 -0.2255085098853 -1.08661483026338 0.139299002525512 4
"134" "大学本科 - 国内" 16 "男" 31 "已婚" "有1个孩子" "豪华车" "豪华车" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较同意2" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "非常同意1" "非常同意1" "非常同意1" "非常同意1" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较不同意4" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "非常同意1" "非常同意1" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "非常同意1" "比较同意2" "比较不同意4" "大专及以上" "30-40岁" "有孩子" 0.00700936718789238 -0.835934413217742 -0.11726679627877 -0.32824203271573 -0.151625702489679 0.32042367110478 1
"135" "大专" 15 "男" 40 "已婚" "有1个孩子" "大众-迈腾" "德系" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "比较同意2" "比较同意2" "比较不同意4" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "比较同意2" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较不同意4" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较不同意4" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "谈不上同意不同意3" "非常同意1" "比较同意2" "比较不同意4" "比较同意2" "比较不同意4" "比较同意2" "谈不上同意不同意3" "比较不同意4" "比较不同意4" "比较同意2" "比较不同意4" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较不同意4" "非常同意1" "比较不同意4" "谈不上同意不同意3" "大专及以上" "30-40岁" "有孩子" 1.10490588250263 0.114173600043842 -0.808306590028512 1.04809008404562 -1.39329336612621 1.56603450691746 4
"136" "大学本科 - 国内" 16 "男" 33 "已婚" "有1个孩子" "日产-天籁" "日系" "比较同意2" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较不同意4" "比较不同意4" "比较同意2" "比较不同意4" "谈不上同不同意3" "比较同意2" "比较同意2" "谈不上同不同意3" "非常同意1" "比较同意2" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "比较同意2" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "非常同意1" "非常同意1" "比较同意2" "非常同意1" "非常同意1" "非常同意1" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "非常同意1" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "非常同意1" "非常同意1" "非常同意1" "比较同意2" "谈不上同意不同意3" "大专及以上" "30-40岁" "有孩子" 0.059006925421769 -0.538468511874065 1.02038171865997 -0.0718072950490427 -1.16335807031381 -0.899494797801327 3
"137" "大专" 15 "男" 38 "已婚" "有2个孩子" "大众-帕萨特" "德系" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "比较同意2" "比较同意2" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "比较不同意4" "比较不同意4" "比较不同意4" "谈不上同不同意3" "比较不同意4" "比较不同意4" "比较不同意4" "谈不上同不同意3" "比较不同意4" "比较不同意4" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较不同意4" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较不同意4" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "比较不同意4" "比较同意2" "比较同意2" "比较不同意4" "比较同意2" "大专及以上" "30-40岁" "有孩子" 1.58997134818491 0.602798249617775 -1.28747873250773 0.140551783181426 0.605350074759605 0.221476386556674 4
"138" "高中" 12 "男" 32 "已婚" "有2个孩子" "大众-迈腾" "德系" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "比较不同意4" "比较不同意4" "谈不上同不同意3" "比较不同意4" "比较同意2" "完全不同意5" "比较不同意4" "比较同意2" "比较不同意4" "非常同意1" "比较不同意4" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "谈不上同不同意3" "比较不同意4" "比较不同意4" "谈不上同不同意3" "比较不同意4" "比较不同意4" "谈不上同不同意3" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "比较不同意4" "谈不上同意不同意3" "完全不同意5" "谈不上同意不同意3" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "比较同意2" "非常同意1" "谈不上同意不同意3" "谈不上同意不同意3" "比较不同意4" "比较同意2" "比较同意2" "比较不同意4" "高中或中专" "30-40岁" "有孩子" -0.147775178258738 2.4756740907786 0.461758032667389 0.100773047284745 -0.0652528045032315 1.89314214100267 4
"139" "初中" 9 "男" 28 "已婚" "有1个孩子" "本田-雅阁" "日系" "比较不同意4" "比较不同意4" "非常同意1" "非常同意1" "非常同意1" "比较不同意4" "比较同意2" "比较同意2" "非常同意1" "谈不上同不同意3" "比较不同意4" "比较同意2" "比较不同意4" "谈不上同不同意3" "完全不同意5" "非常同意1" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "比较同意2" "非常同意1" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较同意2" "比较不同意4" "比较同意2" "非常同意1" "非常同意1" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "谈不上同意不同意3" "比较同意2" "谈不上同意不同意3" "非常同意1" "比较同意2" "非常同意1" "比较同意2" "谈不上同意不同意3" "比较同意2" "非常同意1" "非常同意1" "非常同意1" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较同意2" "非常同意1" "比较同意2" "谈不上同意不同意3" "初中及以下" "30岁以下" "有孩子" 1.66194276731468 -1.24372855872057 0.0278328961731902 0.0362276571051772 -0.77074120766208 -0.70454261414259 3
"140" "技术/职业学校/中专" 12 "男" 30 "已婚" "有2个孩子" "豪华车" "豪华车" "比较不同意4" "谈不上同不同意3" "比较不同意4" "比较同意2" "非常同意1" "比较不同意4" "谈不上同不同意3" "非常同意1" "非常同意1" "谈不上同不同意3" "比较同意2" "比较同意2" "比较不同意4" "比较同意2" "谈不上同不同意3" "非常同意1" "比较同意2" "谈不上同不同意3" "比较同意2" "比较不同意4" "非常同意1" "非常同意1" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较不同意4" "谈不上同不同意3" "比较不同意4" "谈不上同不同意3" "比较同意2" "比较不同意4" "比较同意2" "谈不上同不同意3" "比较不同意4" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "非常同意1" "比较同意2" "比较同意2" "比较不同意4" "谈不上同意不同意3" "比较同意2" "比较不同意4" "比较同意2" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "非常同意1" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较不同意4" "高中或中专" "30岁以下" "有孩子" 1.63022346948954 -1.04607225110446 0.248032361872461 -0.470413453464826 -0.395731373084805 1.24661347859042 1
"141" "大专" 15 "男" 33 "已婚" "有1个孩子" "丰田-凯美瑞" "日系" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "非常同意1" "比较同意2" "谈不上同不同意3" "比较同意2" "非常同意1" "比较同意2" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "非常同意1" "比较不同意4" "比较同意2" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "非常同意1" "谈不上同不同意3" "谈不上同不同意3" "比较不同意4" "非常同意1" "谈不上同不同意3" "比较同意2" "谈不上同不同意3" "比较不同意4" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "非常同意1" "谈不上同意不同意3" "比较同意2" "比较不同意4" "比较同意2" "比较同意2" "比较同意2" "非常同意1" "谈不上同意不同意3" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "比较不同意4" "比较同意2" "比较同意2" "大专及以上" "30-40岁" "有孩子" 0.828247985053996 -0.65693823760776 0.0606181677384592 -0.497353000021062 0.0853399637228779 0.297562355471539 3
"142" "高中" 12 "男" 35 "已婚" "有2个孩子" "大众-迈腾" "德系" "谈不上同不同意3" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "非常同意1" "谈不上同不同意3" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同不同意3" "非常同意1" "谈不上同不同意3" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "非常同意1" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较不同意4" "谈不上同不同意3" "谈不上同不同意3" "比较同意2" "比较同意2" "比较不同意4" "谈不上同不同意3" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "谈不上同不同意3" "谈不上同意不同意3" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "比较不同意4" "比较同意2" "比较同意2" "非常同意1" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "比较同意2" "谈不上同意不同意3" "谈不上同意不同意3" "谈不上同意不同意3" "谈不上同意不同意3" "比较同意2" "比较同意2" "谈不上同意不同意3" "高中或中专" "30-40岁" "有孩子" 0.767010744017039 -0.0150521582372835 -0.961845098668219 -0.149753466181507 0.28906230822312 0.511752226499533 4
